OBJECTID	LandslideCount2018	LandslideCount2020	Landslide2018	Landslide2020	TARGET_FID	Area_SU	CoordX	CoordY	ExpandedSL2020	ExpandedSL2018	ElevationR	ElevationM	ElevationSTD	SlopeR	SlopeM	SlopeSTD	SoildepthR	SoildepthM	SoilDepthSTD	AspectR	AspectM	AspectSTD	PlanCurvR	PlanCurvM	PlanCurvSTD	ProfCurvR	ProfCurvM	ProfCurvSTD	RelRelfR	RelRelfM	RelRelfSTD	TWIR	TWIM	TWISTD	SoilType	DistRR	DistRM	DistSTD	Rain201317MAX	Rain201317R	Rain201317M	Rain201317STD	Rain201321MAX	Rain201321R	Rain201321M	Rain201321STD	SPIR	SPIM	SPISTD	LULC20172021	LULC20172018	NDVI20172021	NDVI20172018
814	0	0	0	0	813	10170.09961	92.1626968	21.1979008			21.91397524	10.62689553	4.490598322	48.22930091	15.3982225	10.46421055	2.542021036	2.993959927	0.520909411	359.9961548	141.170964	127.3912983	2.053638935	0.005207523	0.07065832	3.430292368	-0.005470452	0.093137526	8.994174004	17.78283746	2.217056191	16.09486759	3.762832901	1.818129215	1	63.35662079	21.48960845	15.77528775	611.2718506	50.95812988	592.0225106	9.841107572	627.3318481	50.95812988	608.0825081	9.841107492	20.56208801	0.036186576	2.827551005	8	8	7	7
815	0	0	0	0	814	4175.799805	92.1306	21.1975002			17.03466606	21.69249638	4.827694327	60.07377739	20.00889868	12.20407216	1.97602129	1.710350247	0.560012525	359.9036174	190.7636065	62.08032473	8.736013889	0.00369738	0.411573439	6.030581951	-0.005037903	0.3494823	4.898651123	15.39536063	1.305623523	11.94318318	2.288932999	1.87253156	6	96.83398438	647.2115588	22.65549159	617.2959595	15.94232178	608.5948229	4.685371507	633.355957	15.94232178	624.6548206	4.685371269	20.31964636	-2.50643349	4.400016489	10	10	8	7
816	0	0	0	0	815	6394.27002	92.1341019	21.1977997			22.93599987	17.20812006	4.674741689	73.19401108	20.61581662	12.74821095	2.660576105	2.230537886	0.542270021	359.9731796	111.4082095	105.7684265	13.9878087	-0.001936177	0.524884525	15.17435598	0.004126303	0.463365036	7.47568512	19.23308867	1.654046594	11.84314537	2.061602172	1.594612286	5	143.5263977	296.2073687	37.298341	613.6315308	40.23040771	603.4809637	5.711753788	629.6915283	40.23040771	619.5409614	5.711753961	19.57105494	-2.548507487	4.283959044	11	10	7	7
817	0	0	0	0	816	7467.549805	92.1331024	21.1977005			15.76399994	18.65626664	4.007618469	60.91320447	18.82360251	12.05504042	1.82862401	2.062552887	0.46488373	359.9926147	218.1612226	120.9844128	14.97537613	-0.001267019	0.498872019	13.01843596	0.001729034	0.445973879	4.19725132	15.74756913	0.793576912	11.7751509	2.109202555	1.742356808	6	159.9836731	395.1788091	35.41088855	613.6315308	18.52520752	605.4635395	4.525017041	629.6915283	18.52520752	621.5235372	4.525016887	19.73403311	-3.079650945	4.466826852	10	10	7	7
818	0	0	0	0	817	1973.199951	92.1429977	21.1975002			13.69991112	16.55742877	3.865454234	43.66451376	17.96434523	9.560283557	1.589189768	2.306018074	0.448392678	357.0113243	238.6571604	40.016357	1.341515005	0.008491042	0.160038557	1.199998319	-0.005702736	0.146934766	1.220920563	18.28588066	0.293579895	14.25986838	2.833268577	1.860949697	5	35.82699966	16.26533112	9.297525825	612.3590088	16.36132813	602.8863513	4.811520125	628.4190063	16.36132813	618.9463486	4.811520157	19.42381811	-1.178856159	3.958853533	8	10	7	7
819	0	0	0	0	818	10466.7002	92.1514969	21.1979008			19.34570313	15.22498135	5.127071443	39.83025914	20.09434812	8.415320516	2.244101524	2.460581976	0.594740278	359.9556121	158.4661734	74.72035429	1.590289593	0.003894214	0.142970718	1.290273458	-0.003316315	0.133208012	1.840973854	16.93190344	0.237470149	14.557531	2.707434464	1.799847745	4	48.19207382	17.00926093	11.85172	612.887146	28.7154541	600.382619	7.580669371	628.9471436	28.7154541	616.4426164	7.580669294	19.9306035	-0.815429556	3.984757482	10	9	7	7
820	0	0	0	0	819	6535.740234	92.1529999	21.1977997			18.04255676	11.69974651	4.558242594	43.9599431	16.49440445	9.60448225	2.092936516	2.869509216	0.528756144	359.9149112	267.3027577	84.25571816	1.635268152	0.004136847	0.096524983	1.38940835	-0.004075857	0.094404162	5.211889267	16.75829625	1.163397208	15.1687119	3.353228148	1.905852878	5	52.60546112	25.32213818	12.68649757	611.0623779	29.80609131	594.5548232	8.217530165	627.1224365	29.80615234	610.6148207	8.217530193	19.73027611	-0.429778991	3.369542384	10	8	7	7
821	0	0	0	0	820	2988.719971	92.1436005	21.1973991			18.56754112	21.183687	5.20367612	38.09222418	21.82715346	7.493470765	2.153834581	1.769372134	0.603626413	359.4944772	302.5788471	42.61955422	1.352434814	0.00154141	0.137273586	1.19486019	-0.001210394	0.130422198	1.132677078	18.31730212	0.278664456	15.78908896	2.80034289	2.033090686	5	68.82405686	40.06528657	13.42672241	616.3356934	19.609375	607.9480249	5.390389052	632.3956909	19.609375	624.0080225	5.390389026	19.91583872	-0.638649164	4.088144196	10	10	8	7
822	0	0	0	0	821	6026.589844	92.138298	21.1975002			17.21735859	18.6222897	4.641050008	62.8362983	20.46466527	11.99933511	1.997213602	2.066494211	0.538361785	359.942627	171.792286	55.33072521	8.180628777	0.004189123	0.409646401	6.904234886	-0.003647964	0.385702715	2.651433945	16.70582166	0.644329629	12.52580953	2.15939101	1.644067738	5	39.75105286	14.5326876	9.557254137	614.642395	19.77703857	605.2407321	5.350434592	630.7023926	19.77703857	621.3007295	5.350434612	19.43855524	-2.479929624	4.40017247	8	10	7	7
823	0	0	0	0	822	1177.23999	92.1390991	21.1973			12.25934696	13.94360312	2.806841725	62.10216677	13.66831865	10.04686457	1.422084093	2.609221839	0.325593631	358.9575216	133.8670137	49.46219053	8.252929211	0.014332781	0.39702906	5.855241299	-0.01462419	0.369830396	1.588946342	14.73811924	0.373740361	11.61496592	2.441365131	1.861590976	5	23.0365963	9.88306697	5.669565748	610.3648682	15.96844482	599.4610527	3.847422961	626.4248657	15.96844482	615.5210504	3.847422847	18.09284687	-3.303665278	4.256692059	8	10	7	7
824	0	0	0	0	823	13077.2998	92.1402969	21.1977005			16.21611977	18.79611028	3.948122397	41.44951458	16.7243144	10.02537611	1.88106966	2.046331026	0.457982185	359.9950735	205.6327482	129.1162286	1.553613424	0.004626184	0.114153193	1.344071984	-0.004763735	0.10884933	4.823711395	15.49329106	1.081589143	15.89816821	3.282311829	1.919205079	5	37.99399185	16.51724656	10.28362522	614.0585327	18.76367188	605.6165108	4.60859345	630.1185303	18.76367188	621.6765084	4.608593412	20.09061003	-0.486269482	3.367778888	10	10	7	7
825	2	2	1	1	824	10813.90039	92.1537018	21.1980991	440.4680176	440.4689941	19.83284187	13.37906307	4.297317886	41.52922589	14.01332092	8.978973714	2.300609589	2.674708494	0.498488876	359.9782412	111.4919848	67.25446039	1.300731242	0.002539972	0.087583918	1.335364163	-0.00219175	0.091877794	7.70643425	15.7060846	1.968099982	14.24421024	3.586911044	1.715399933	5	41.28156281	15.42833899	11.28678785	611.8968506	33.89160156	597.6992746	7.643121499	627.9568481	33.89160156	613.7592721	7.643121528	20.38656282	-0.322313458	3.170012875	8	8	7	7
826	0	0	0	0	825	10783.09961	92.1541977	21.1984997			20.72169876	12.84110949	4.144674924	43.81055314	17.13392233	9.708466531	2.403717041	2.737111109	0.480782292	359.9692993	272.2142991	72.81061591	1.504653573	0.001808727	0.129444771	1.448525488	-0.002018485	0.122438311	7.505036354	15.23551199	1.737956485	15.23886585	3.175532349	2.015112577	4	41.5500946	19.71816181	9.829557328	612.637207	34.63287354	596.8503467	7.561902791	628.6972046	34.63287354	612.9103443	7.561902894	20.3813343	-0.788309921	3.724594164	10	8	7	7
827	0	0	0	0	826	4799.200195	92.1351013	21.1977997			24.67164993	17.54779935	4.74493748	70.00921096	20.37352599	13.89375933	2.861911297	2.19113509	0.550412733	359.912384	117.3405778	72.35166675	8.971156597	-0.008598923	0.451659984	8.35000205	0.007301943	0.402834201	3.536420822	19.03805274	0.804197176	11.04496849	2.190419968	1.73837964	5	103.9622955	201.0888184	25.23495174	614.3476563	45.70324707	603.8252627	6.146037144	630.4076538	45.70324707	619.8852603	6.146037211	20.24581099	-2.645851651	4.375714833	10	10	7	7
828	0	0	0	0	827	2805.360107	92.1644974	21.1973991			13.39578867	12.14630561	3.235547077	43.18461291	13.56141383	8.150140738	1.553911686	2.817708356	0.375323466	359.9226598	236.0295602	49.82166745	1.468031645	0.002509888	0.095349743	1.309623241	-0.002750539	0.093500487	1.263748169	18.43690617	0.375772477	13.05149555	3.537476775	1.798728004	1	80.61287141	36.0935736	19.37601272	606.3610229	25.57299805	596.0883053	6.189036139	622.4210205	25.57299805	612.148303	6.189035938	20.04716492	-0.123190374	2.942604418	8	8	7	7
829	0	0	0	0	828	6779.839844	92.1542969	21.1977005			19.74702263	13.80737441	4.191337032	41.09244096	15.52108124	9.350473586	2.290654659	2.625024377	0.486195095	359.922253	116.0213852	62.86713552	1.491986275	0.00095593	0.114375979	1.344138622	-0.000538118	0.107201296	3.616952896	17.33560584	0.931886078	14.69047207	3.266072823	1.824614072	4	54.4790802	19.15824561	13.10649074	612.333252	31.89434814	598.5170361	7.129846401	628.3932495	31.89434814	614.5770337	7.129846406	20.12197447	-0.644506378	3.506479187	8	8	7	7
830	0	0	0	0	829	2434.100098	92.1545029	21.1973991			13.47677612	12.03057474	4.034720109	41.98351064	16.53514819	10.24840967	1.563305855	2.831133141	0.468027538	359.9843209	272.5194602	114.8734636	1.26887697	0.003582549	0.109302825	1.0899598	-0.00434217	0.111954413	1.440505981	17.18552857	0.343637123	16.39577633	3.38301607	2.144047679	4	51.0513649	15.12156314	10.0154954	606.3841553	25.82116699	595.4136562	7.677175769	622.4441528	25.82116699	611.4736536	7.677175913	19.98816347	-0.593866034	3.401521456	10	8	7	7
831	0	0	0	0	830	7800.5	92.1517029	21.1975002			17.68863297	14.62172573	5.192206513	43.58242401	19.87743074	10.08856518	2.051881552	2.530559628	0.60229595	359.9666103	148.9999334	131.0583126	1.373535097	0.002590262	0.139723801	1.275993556	-0.003207524	0.126619196	1.503293991	16.75760807	0.30714199	15.49265867	2.930499801	1.980319946	4	48.8794899	17.45371687	12.75103483	611.4975586	27.34191895	599.3770822	8.02458211	627.5575562	27.34191895	615.4370798	8.02458225	20.01816797	-0.798024706	3.937953175	10	9	7	7
