Landslide,SlopeR,SlopeM,SlopeSTD,SoildepthR,SoildepthM,SoilDepthSTD,AspectM,AspectSTD,PlanCurvR,PlanCurvM,ProfCurvR,ProfCurvM,RelRelfR,RelRelfM,TWIR,TWIM,TWISTD,SoilType,DistRR,DistRM,Rain201321MAX,Rain201321R,SPIR,SPIM,SPISTD,LULC20172021,NDVI20172021
NO,45.87307324,7.421802235,8.415831245,1.200080395,3.346086376,0.358201537,151.2639308,65.39104231,2.732938647,0.002550029,3.015416741,-0.002366637,4.490803719,11.88663806,14.800304,3.966260696,1.794176033,1,56.14720535,70.61288236,615.9204102,28.37548828,19.54204893,-2.57969871,4.313859201,8,4
NO,37.42382107,17.19526916,9.262987084,2.049561501,1.547149648,0.519714299,239.4510355,58.98872932,2.514816642,0.000100303,2.169132173,-0.000293326,3.883195877,16.61711714,13.1401529,3.141722899,1.717148848,6,71.41172218,50.53269116,634.081604,15.98986816,20.2317977,-0.323940677,3.430153078,8,7
NO,36.83586609,10.51949905,5.269649175,1.302117109,2.852287116,0.327243595,130.7430359,128.1080975,1.200513065,-0.000377933,1.549141288,0.000199002,1.367866516,10.66500092,14.61862785,3.898797191,1.422846174,1,82.10468292,75.12116466,619.9133911,22.956604,19.57380295,-0.129928017,2.763503915,10,7
NO,39.1713349,14.95477244,8.200325709,1.828975677,2.481914516,0.52991485,82.06844828,103.8216145,1.657716572,0.003698718,1.59039849,-0.003518972,1.573951721,15.37640372,14.88000476,3.353472022,1.740832666,2,52.62253952,27.13990374,627.5134888,22.0635376,19.32665968,-0.399633494,3.296316785,8,7
NO,40.61815831,17.19641492,9.649714357,1.905385256,2.363240314,0.559768084,256.3579599,72.34228313,1.374683022,-0.000415675,1.105588228,-0.000233842,2.113034248,15.20745561,15.40877306,3.027529367,1.836154622,2,34.80593491,9.230534711,628.0733032,22.63238525,19.89217043,-0.783412262,3.72097462,8,7
NO,49.93498381,15.77095685,9.20547132,2.188757658,2.825419941,0.552074347,101.6226656,47.75725643,4.735918164,0.005830411,4.12586689,0.001551556,1.857292175,16.75095082,14.85349143,3.131829678,1.819849469,2,35.68562317,12.37458873,628.166687,29.48284912,20.64450359,-1.260381331,4.282906484,8,7
NO,29.62490109,9.343381867,5.43301015,0.686869383,3.491128162,0.126004999,126.5349699,40.22428583,1.392440557,0.004848895,1.393487394,-0.006197271,1.947954178,14.3811008,11.89375953,3.373079414,1.473655838,1,35.55316162,15.20581032,609.7426758,17.68554688,17.43723726,-1.348230775,3.355363863,8,4
NO,39.99168375,10.88067428,6.559832276,2.086333275,2.878298533,0.473532585,246.2650716,54.46300206,2.416565239,0.0033748,3.163923562,-0.008379847,3.157588959,16.36635204,13.71884733,3.406170697,1.657528139,2,69.43736267,35.0515706,627.4137573,28.72290039,20.24650955,-1.335759603,3.787087711,8,7
NO,43.14047022,14.92624081,10.90127127,2.186356306,1.678707007,0.725346016,240.7512084,131.178447,4.813453913,0.00252449,4.622215867,-0.00065804,1.766031265,18.10409786,13.47932309,3.343242806,1.936115965,6,71.66912556,44.29789467,633.6769409,18.19921875,20.54021883,-0.935422903,3.773663575,8,7
NO,45.48060454,16.55838471,9.008413401,1.883296728,2.262236837,0.45582856,165.9491347,72.48088256,1.654937148,0.005153878,1.499702096,-0.00546781,4.269652367,15.86803542,15.14800549,3.106344135,1.768263673,6,79.29412079,25.87594842,628.7227173,21.00067139,20.07375193,-0.572765412,3.511312057,9,7
NO,36.57271736,9.515266384,5.756136536,1.678263426,3.115036013,0.327068848,123.9148569,87.67211245,1.0432055,-0.00075099,1.298867226,0.000196638,3.387828827,11.47937726,13.37254657,3.677564867,1.598311492,1,67.30799866,21.94018152,622.0162354,31.34869385,17.68117905,-1.267716389,3.724999598,8,7
NO,28.29071695,10.57356279,6.243561032,0.554806471,3.45089865,0.138465097,274.4798571,71.16649647,1.123683035,0.001276072,1.134148598,-0.002156646,1.375537872,13.62317358,13.29427045,3.180815054,1.767950611,1,21.29310226,7.957169009,607.3904419,15.16448975,17.92670298,-2.244654873,4.148676166,8,4
NO,42.02491523,14.55743755,9.205424548,2.453652382,1.387357043,0.621761606,134.1794956,142.4518367,3.275892496,0.002866843,3.259325981,-0.002517746,2.804389954,17.68405555,16.69980717,3.78942592,1.87051012,6,80.93853307,58.74420271,635.5264893,19.01531982,20.96724415,0.134932557,3.006750024,10,8
NO,37.01775136,12.45689564,7.74798862,1.681868792,3.070956786,0.312590134,221.7828946,73.99861976,1.376396298,0.00095056,1.443910897,-0.001128189,3.620646477,11.38297147,13.79778981,3.488888126,1.594235338,1,72.04800415,22.82253568,622.0487671,31.3918457,18.99647284,-0.569623302,3.166414988,8,7
NO,40.94766521,12.60572014,7.694525903,1.335516214,2.960377352,0.37536133,229.2277039,52.71276815,1.385409176,0.00102952,1.208886564,-0.000721892,2.414841652,10.8107606,13.72057694,3.448821285,1.538941163,1,50.09397507,18.04419102,619.9255981,24.02716064,19.00198174,-0.712369591,3.470899736,8,4
NO,33.3958586,10.05033916,6.332388812,2.125892401,2.860958448,0.463159131,152.948962,59.64998011,1.505295455,0.002750931,1.670101166,-0.002788709,3.931776047,15.51400063,15.07806577,3.297414566,1.681476151,2,78.65841007,54.50095356,628.1213989,27.83221436,21.32265425,-1.877819897,3.948399703,8,4
YES,45.30220872,16.84743141,10.90959271,2.265806675,2.034574546,0.560508177,285.0176014,77.26802801,5.039884806,0.00400726,5.81291008,-0.00623978,1.979598999,17.07896302,16.6588608,3.249364852,2.07331651,6,57.73662567,34.50126355,633.6122437,19.37652588,19.71427631,-1.194770127,4.13356954,8,4
NO,32.48719788,8.37830294,6.436780565,0.762896061,3.250519695,0.179459675,116.6483501,85.88941567,1.315949678,0.002424418,1.325767875,-0.00301689,2.97137928,9.441336884,13.4911283,3.76648213,1.820878577,1,57.74440765,24.11009851,612.6672363,16.77056885,19.29808283,-1.617536788,3.501426378,4,4
NO,45.3016532,12.56532435,8.013007048,2.467146158,2.058931249,0.590156808,172.3073334,138.4784799,1.544206381,0.001712388,1.44642967,-0.001577798,8.149525642,17.34759036,15.23808682,3.629596506,1.677223449,2,34.32820511,11.92476785,632.3971558,24.94842529,20.81278324,-0.504276859,3.374625194,8,7
NO,43.04259561,21.56395612,10.54284522,2.415924549,2.105894674,0.546956959,253.1911666,99.65452127,1.550016701,0.004445651,1.483992994,-0.004872819,4.572360992,17.87513894,16.57416838,2.726323108,1.980949394,6,40.80807114,17.59610714,632.8927612,22.95776367,19.91207027,-0.703084709,3.759831739,8,7
NO,43.83707206,16.50079798,9.633718955,2.487518549,1.671512797,0.683696547,108.0334662,71.65813385,1.497628391,0.000327258,1.502112746,-0.000591027,4.259022713,18.1481486,14.43905616,3.379402574,1.651161135,6,68.84757996,31.69951633,633.2275391,23.52130127,20.8977766,-0.069172643,3.170976115,10,7
NO,39.09327353,11.3787502,6.222339749,1.913704395,3.028712039,0.372444084,187.7001044,90.78206739,1.6988554,0.003636381,1.663891017,-0.001185168,6.113328934,11.7355198,14.16000843,3.562931722,1.511124273,1,128.1203766,60.1892969,623.6734009,35.65631104,20.54624271,-0.632374734,3.27827675,8,4
YES,62.60982061,17.308966,11.7390691,2.119726181,2.057153729,0.546887204,146.5002445,75.74875202,9.282027721,0.006199827,6.975378752,-0.004914079,2.455444336,16.86219812,12.23277569,2.456947983,1.701365833,6,86.54492188,45.65047003,632.2280273,19.35327148,20.08707714,-2.460019031,4.107421047,9,7
NO,40.21981679,13.03745236,8.001401006,1.86960268,3.200799307,0.40677895,206.4640271,115.3360277,3.234125376,0.002873233,2.631414056,-0.003248274,6.735847473,13.57108148,13.62772834,3.474918569,1.654831563,1,111.9703979,59.50203565,623.1856079,35.64813232,19.34485388,-0.812539351,3.686323148,8,4
NO,45.42434427,13.31940722,9.036612857,2.094350815,2.744671838,0.503650788,239.0906707,112.0242692,1.451070189,0.00275712,1.312031925,-0.002585565,5.330574036,15.89517777,14.68228012,3.433343844,1.840151599,2,82.67190552,28.50978944,627.9223633,27.51794434,20.6678586,-1.091361266,3.797102683,8,7
NO,35.39636479,14.26675734,8.593140174,1.344611645,3.116430558,0.422979047,207.0886481,51.39719178,1.158748329,0.004117312,1.179669201,-0.007148657,4.629230976,10.77505546,13.22328129,3.38415444,1.639113073,1,39.78495407,17.35840494,619.9547729,24.27172852,18.41210365,-0.386816943,3.172666635,8,4
NO,65.01748554,16.97935869,9.081120328,2.373593092,1.778448523,0.634228054,192.5844783,60.53916844,9.513297319,0.004316501,8.543439388,-0.004206265,2.617259026,17.0429893,14.63681018,2.822296493,1.684389043,6,79.27287292,30.07092768,633.6564941,20.87280273,19.94458485,-1.030658772,3.868123905,8,7
YES,31.14184105,10.62642403,6.121255956,1.197142601,3.18194079,0.270940134,233.7434521,46.06673614,1.084187657,0.004176323,1.170854241,-0.003402888,3.67519474,9.317408804,15.20169704,3.830133994,1.627603035,1,88.02883148,39.17253053,617.6028442,24.0824585,19.343647,-0.438097294,2.980826108,10,7
NO,43.3686412,12.37308856,7.012048497,1.403668642,3.281089749,0.27491766,168.6668329,107.354026,2.032546163,0.006382432,2.043341041,-0.00073293,6.089995861,9.074177614,13.6291787,3.508993942,1.459614853,1,127.0328827,57.46942637,617.6509399,33.61291504,19.6690793,-0.379262608,3.010450437,10,4
YES,38.62390628,13.38059653,8.759566477,1.406164646,3.083353982,0.407951634,122.7172672,47.69862102,1.25367105,6.69646E-05,1.188786238,-0.002016207,4.834410667,9.958770604,15.24558678,3.467182252,1.569325508,1,74.19273376,38.57263901,619.9666138,26.44610596,18.81292486,-0.519147168,3.201590557,10,7
NO,40.21363718,17.45123756,9.476356655,1.918474436,2.396464988,0.45937786,226.5319245,149.6666873,1.387634099,0.002369666,1.233982325,-0.001758005,1.568944931,14.47382461,15.42995727,3.120972899,1.972675475,6,58.36407471,94.95752921,628.9743042,21.23828125,19.10690641,-0.813920913,3.800937927,8,7
NO,46.76504969,17.55357416,10.11840284,1.892780066,2.183529284,0.576858627,138.3677523,64.71612029,1.38836658,0.000451119,1.376427054,-0.000608911,1.915099144,15.05403494,14.23306692,2.988026393,1.861231782,6,68.26867294,77.75436487,628.7942505,21.0592041,20.63848543,-0.92543402,3.912880712,8,7
NO,36.99390017,10.39625587,6.254031513,0.538445234,3.280662068,0.12714967,262.627516,75.42088586,1.67402637,0.008102153,2.71551156,-0.01836792,4.016852379,15.90356217,11.61649662,3.200550162,1.669402683,2,38.74642181,16.38125527,610.3049927,11.96844482,19.95888948,-1.864106742,3.760323633,8,4
YES,48.23654754,16.48917903,10.80248423,2.535071373,2.391830119,0.569271695,128.8646002,59.34474198,1.790712893,0.003074015,1.440994799,-0.002940536,3.737212181,18.13431616,14.73101473,3.360937084,1.733433506,1,58.29429245,18.83330511,630.0499268,33.67144775,20.41643572,-0.110710853,3.028876076,8,7
NO,51.3150662,14.64730136,8.512000671,2.246794939,2.557715451,0.616125625,139.2821904,55.34300211,5.453890085,0.002353129,4.12086916,0.000150935,5.15162468,16.9115176,14.15623617,3.118881109,1.640315649,2,34.6052475,12.796877,628.4486694,30.32678223,21.13952351,-0.9824786,3.764602133,8,7
YES,47.0249236,17.93323214,9.369324631,2.686522007,2.037840676,0.627162829,153.8252987,125.4824938,1.472665668,0.003871513,1.53182441,-0.00362446,6.32943058,16.41680324,15.63185281,3.232851294,1.734881081,6,90.77687836,33.40606948,633.7550659,25.96575928,20.63320827,-0.054320082,3.187218092,8,7
YES,47.00697255,19.00554866,10.40891473,2.252035618,2.846026592,0.582474173,179.0214192,47.20537963,1.726973414,0.004163815,1.525121152,-0.004059818,6.325990677,16.33325804,13.02500308,2.913666154,1.619062406,1,63.59849548,54.51952594,627.1295166,35.48986816,20.30879974,-0.358435731,3.354695666,8,4
YES,49.64827145,15.15914084,10.28331096,2.225413561,2.865698251,0.606452432,120.9171713,57.13640525,1.820230782,0.002846889,2.274825454,-0.000359415,7.653420448,17.05489906,13.17928302,3.286027562,1.67453371,1,68.99591064,39.75353762,626.4569702,37.46777344,20.5473876,-0.61355648,3.523119674,8,4
YES,50.11451466,18.25648623,10.91198401,2.297796726,2.564878662,0.519114883,234.5522738,93.49482413,1.581956446,0.003708535,1.614875734,-0.003777983,4.045520782,17.8708482,13.89152002,3.165919863,1.766501305,1,43.50741577,15.79858132,627.8135376,34.37145996,20.0112772,-0.15191783,3.110982601,8,7
NO,68.2323716,17.58925606,10.61772598,2.103016853,1.742346596,0.585179749,214.0222904,60.22547195,9.1434412,0.000563787,9.578059673,-0.003090272,3.97064209,16.55234032,12.17511117,2.447003164,1.649141975,6,95.33882904,47.82401591,632.362854,18.90582275,19.6052289,-2.239542175,4.087466378,8,7
NO,62.5712764,17.18115184,9.880907284,0.769195795,2.594520996,0.218216108,148.9062828,53.99747815,4.939192772,0.008851194,4.592655897,-0.008675173,2.164177895,14.78030093,8.656118393,1.889985485,1.314610011,6,35.46055794,34.58805186,621.5083008,9.504394531,16.31792164,-3.338771639,4.444854858,8,7
YES,49.39446787,19.622937,10.61143328,2.714702129,2.275330342,0.609424424,232.5004678,87.90948481,1.43975091,0.001759747,1.5141083,-0.002315828,2.084608078,18.38079416,16.50497836,2.973405794,1.803428632,1,70.59259033,34.14500244,631.1324463,35.14379883,20.71678305,-0.366419515,3.483329656,10,7
YES,46.17976459,11.57290102,8.29256732,1.794333458,3.102570314,0.462881586,186.1537902,74.66241294,2.560980558,0.0025007,2.699179173,-0.001044227,2.70680809,13.78124418,14.40429866,3.405545308,1.671802225,1,58.97634506,16.37801716,622.4801025,34.95996094,20.8605938,-1.296263876,3.705425571,8,7
NO,47.42616441,17.73113595,11.16388204,2.480220795,2.314993901,0.674642697,130.2866244,50.16991593,1.476799846,-0.000152027,1.562033534,0.000728882,2.114164352,18.5421677,14.11621761,3.044478045,1.686163492,1,47.16478729,17.21373393,629.586853,33.68634033,20.82288122,-0.667903994,3.688641213,8,7
NO,43.97978435,10.87681915,7.205168582,1.904111385,3.107092289,0.388857974,139.046132,63.66612996,3.002081394,0.002580965,2.569860697,-0.000954676,2.446918488,13.50106913,13.82419324,3.498958513,1.535650359,1,63.61143494,19.70303969,623.4217529,36.32092285,20.4848628,-0.985676369,3.310990577,8,4
NO,43.0366146,11.77986035,7.574527807,1.034492016,3.506389352,0.226735599,202.3329004,66.1481928,1.193482399,0.005213245,1.309191108,-0.005895967,4.002053261,8.143269402,13.69542465,3.466423604,1.678284632,1,78.10795593,39.88706179,612.6566162,28.79815674,18.25980473,-0.721031411,3.157311688,8,4
NO,32.66773523,11.09905968,6.711815221,2.057609797,2.68856077,0.437665752,194.5465597,58.96096846,1.717245996,0.003752415,1.408524692,-0.003748116,4.669558525,15.59770661,13.74759363,3.291817239,1.535193565,2,36.50107956,13.26298384,627.9005737,26.59893799,20.26731539,-1.159912852,3.473284179,8,7
NO,39.3993652,12.84193598,7.955952293,2.191854477,2.677972038,0.514973494,193.4330817,57.08422056,2.429717481,0.002241286,2.729669094,-0.001558633,5.749616623,15.34479866,16.14842588,3.275824441,1.698132711,2,81.25195313,18.54618649,628.6182861,28.23760986,20.22763824,-1.275775298,3.89723963,8,7
NO,64.52034887,16.28729202,10.75890804,2.043571949,1.991745692,0.467933135,119.2272899,62.9632262,11.69608402,0.001871405,7.64315629,4.98237E-05,4.413506508,15.74163708,11.98134136,2.517325901,1.655393297,6,100.5717438,45.82982665,632.2798462,18.17004395,20.04787064,-2.308084056,3.963717396,8,7
YES,44.61150233,19.8939603,10.25974491,2.348751783,2.727803941,0.586023322,193.1596534,48.62105056,1.547615111,0.004578757,1.734057784,-0.004114598,1.911314011,17.77627894,13.34056205,2.782998247,1.631199531,1,40.2760582,16.50510901,627.9032593,35.9798584,20.40172768,-0.451352836,3.557276113,8,7
NO,37.27434719,15.39151951,8.433939747,1.708809137,3.282877346,0.417368373,158.8812026,32.22363821,1.482772291,0.011150345,1.435065687,-0.012900473,2.551370621,16.31137929,9.709454298,3.126836151,1.537480064,1,25.02791786,11.1380011,622.609436,30.62524414,17.22815657,-0.277594291,2.95899042,8,7
NO,42.71157866,16.24715708,8.654686085,1.208139181,3.39321598,0.300720058,271.3236118,78.86197988,2.880637527,0.005833744,2.711838245,-0.015096931,5.704764366,13.84870703,13.03405797,2.916944703,1.596046792,1,71.30982971,33.76094092,616.1187134,28.2109375,19.23764372,-0.821029889,3.329843131,8,4
NO,41.1523646,8.180353093,6.019910849,0.800688267,2.64423409,0.145733386,259.4145784,89.13318691,6.43734169,0.013866158,6.190283298,-0.012024358,2.504948616,14.8904719,11.89002344,2.78304095,1.735822209,6,37.1306324,34.44556611,621.7541504,9.853820801,17.15894961,-4.023411034,4.469698749,8,4
YES,48.14299025,17.89014886,10.51301021,2.462416172,2.748480021,0.659208801,259.598603,57.68700484,1.325099051,0.003274927,1.27947247,-0.003457654,2.613246918,19.05453638,14.76055694,3.152795693,1.76997447,2,61.66009521,22.54676899,629.6149902,32.98803711,19.65120268,-0.354232221,3.345953563,8,7
YES,44.6137798,15.52173761,8.783208973,2.73314023,1.789259217,0.590095815,228.7144295,117.8283979,5.875096798,0.001428302,5.489590645,-0.001785099,3.546703339,16.76619945,16.62802666,3.059694559,1.663176854,6,82.16759491,22.94035382,635.5606689,22.80535889,19.82082796,-0.860355152,3.642856137,8,7
YES,44.79372922,13.32796315,9.812252974,1.910164595,2.594250875,0.551518768,112.6781415,110.0002548,1.382789671,0.002661514,2.638728321,-0.002898246,3.968523026,14.59376738,16.06281108,3.487970846,1.761265527,6,92.97410583,46.05700832,626.5980225,25.95318604,19.89264393,-1.065113748,3.810010754,8,4
NO,40.58024426,11.04166001,6.105231906,0.500626087,3.285036077,0.123226877,240.8720409,117.3753782,3.63699007,0.004566598,4.510625601,-0.018510028,3.71647644,11.43527547,10.05176044,3.077253369,1.622176707,2,38.40488434,39.22680893,609.6080933,11.35070801,18.70800495,-1.623832948,3.690139047,8,4
NO,38.82115453,13.4877077,7.673177656,1.065454483,3.226454175,0.257679868,292.3303765,91.01050361,2.473789573,0.006384,2.460729599,-0.005349338,5.183507919,14.37808516,12.05582243,3.249291,1.665961675,1,33.0068779,19.02328958,615.5528564,23.25372314,18.76316404,-0.787519304,3.257605948,8,7
YES,45.36287592,16.78520321,9.575945337,2.898399353,2.551284865,0.775386275,112.8409459,65.7113208,1.633065939,0.00285529,1.431796074,-0.002937388,7.007603645,19.00612932,15.57821417,3.196082664,1.684792895,2,63.40447617,15.90155304,632.3696899,35.75109863,20.69150877,-0.289527755,3.273449951,8,7
YES,37.44050237,12.34502889,7.721083564,0.898702145,3.256804667,0.2195858,165.3396455,60.84509048,1.221301377,0.003296753,1.21341455,-0.002642838,0.785387039,18.67610213,12.70083478,3.175322338,1.495342483,1,37.96736908,13.4775264,614.1044922,19.51116943,19.11118174,-1.183328968,3.556524489,8,7
NO,60.44121677,9.720430579,9.492709973,0.386860132,2.765392511,0.082196325,267.9660729,62.6459904,6.972285271,0.024386237,7.281714678,-0.017464072,2.533320427,12.32474213,9.783185601,2.673334588,1.747250286,6,32.28131866,50.25789574,616.656189,5.506896973,17.43748713,-3.889028552,4.389204517,8,4
NO,36.94261488,9.254883817,7.047502378,1.258128166,3.153335805,0.277751855,145.1201778,132.380044,2.872841001,0.001146105,3.010381818,-0.003378352,6.150891304,11.59637711,14.06805268,4.084276896,1.733627466,1,66.52906799,26.64992967,616.6253662,29.21929932,20.9046669,-0.682354823,3.068419896,8,7
NO,43.89300938,13.99462043,8.983765678,1.77963233,3.150642955,0.481757654,247.4203829,105.7037442,2.591490507,-0.000957563,2.303345919,-0.001463259,3.496245384,13.15761624,13.8893528,3.315695845,1.557851388,1,43.22765732,13.57526505,622.2561035,35.1809082,20.59584475,-0.786222571,3.572843191,8,4
